"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"Marine";"Barracks";46;1
"Unit";"Marine";"Barracks";46;1
"Building";"SupplyDepot";NA;46;0
"Unit";"SCV";"Command Center";49;1
"Unit";"SCV";"Command Center";49;1
"Unit";"Marine";"Barracks";49;1
"Building";"Refinery";NA;47;0
"Building";"Refinery";NA;49;0
"Unit";"Marine";"Barracks";52;1
"Unit";"Marine";"Barracks";52;1
"Unit";"SCV";"Command Center";54;1
"Unit";"SCV";"Command Center";54;1
"Building";"MissileTurret";NA;52;0
"Unit";"Marine";"Barracks";55;1
"Unit";"Marine";"Barracks";55;1
"Building";"Factory";NA;47;0
"Building";"SupplyDepot";NA;54;0
"Upgrade";"Stimpack";"TechLab";36;0
"Unit";"Marine";"Barracks";55;1
"Unit";"Marine";"Barracks";55;1
"Unit";"SCV";"Command Center";61;1
"Unit";"SCV";"Command Center";61;1
"Unit";"Marine";"Barracks";61;1
"Unit";"Marine";"Barracks";61;1
"Unit";"SCV";"Command Center";63;1
"Unit";"SCV";"Command Center";63;1
"Building";"SupplyDepot";NA;61;0
"Unit";"Marine";"Barracks";63;1
"Unit";"Marine";"Barracks";63;1
"Building";"MissileTurret";NA;65;0
"Unit";"SCV";"Command Center";69;1
"Unit";"SCV";"Command Center";69;1
"Building";"SupplyDepot";NA;66;0
"Building";"FactoryReactor";NA;61;0
"Building";"Starport";NA;61;0
"Unit";"Marine";"Barracks";69;1
"Unit";"Marauder";"Barracks";69;2
"Unit";"SCV";"Command Center";71;1
"Unit";"SCV";"Command Center";71;1
"Unit";"Marine";"Barracks";71;1
"Building";"BarracksTechLab";NA;71;0
"Upgrade";"TerranInfantryWeaponsLevel1";"EngineeringBay";54;0
"Unit";"Marine";"Barracks";73;1
"Unit";"SCV";"Command Center";76;1
"Unit";"Marine";"Barracks";74;1
"Unit";"SCV";"Command Center";79;1
"Unit";"Marine";"Barracks";79;1
"Unit";"Marine";"Barracks";79;1
"Unit";"SCV";"Command Center";80;1
"Unit";"Marine";"Barracks";79;1
"Unit";"Marine";"Barracks";81;1
"Building";"Refinery";NA;83;0
"Unit";"Marine";"Barracks";86;1
"Unit";"SCV";"Command Center";87;1
"Unit";"SCV";"Command Center";87;1
"Unit";"Marauder";"Barracks";86;2
"Unit";"Medivac";"Starport";83;2
"Unit";"Medivac";"Starport";83;2
"Building";"SupplyDepot";NA;86;0
"Building";"FactoryTechLab";NA;88;0
"Unit";"Marine";"Barracks";88;1
"Unit";"Marauder";"Barracks";88;2
"Unit";"SCV";"Command Center";97;1
"Unit";"SCV";"Command Center";97;1
"Building";"Barracks";NA;83;0
"Building";"Barracks";NA;83;0
"Unit";"Marine";"Barracks";97;1
"Building";"SupplyDepot";NA;97;0
"Unit";"Marauder";"Barracks";97;2
"Unit";"Medivac";"Starport";93;2
"Unit";"Medivac";"Starport";95;2
"Unit";"Marine";"Barracks";102;1
"Building";"BarracksTechLab";NA;102;0
"Unit";"Marine";"Barracks";103;1
"Unit";"Marauder";"Barracks";103;2
"Building";"CommandCenter";NA;86;0
"Unit";"SCV";"Command Center";110;1
"Unit";"SCV";"Command Center";110;1
"Unit";"Marine";"Barracks";110;1
"Building";"BarracksReactor";NA;102;0
"Unit";"Marauder";"Barracks";110;2
"Unit";"Marine";"Barracks";110;1
"Building";"SupplyDepot";NA;113;0
"Unit";"Marauder";"Barracks";113;2
"Building";"SupplyDepot";NA;113;0
"Unit";"Marauder";"Barracks";113;2
"Building";"MissileTurret";NA;115;0
"Unit";"SCV";"Command Center";119;1
"Unit";"Marine";"Barracks";118;1
"Unit";"Marine";"Barracks";118;1
"Unit";"Marine";"Barracks";118;1
"Unit";"Marauder";"Barracks";118;2
"Unit";"SCV";"Command Center";119;1
"Unit";"SCV";"Command Center";123;1
"Building";"SupplyDepot";NA;119;0
"Unit";"Marine";"Barracks";119;1
"Unit";"Marauder";"Barracks";119;2
"Unit";"SCV";"Command Center";127;1
"Unit";"Marauder";"Barracks";121;2
"Unit";"Marine";"Barracks";124;1
"Unit";"SCV";"Command Center";129;1
"Building";"Refinery";NA;124;0
"Unit";"SCV";"Command Center";130;1
"Building";"MissileTurret";NA;130;0
"Unit";"Marine";"Barracks";131;1
"Unit";"Marine";"Barracks";131;1
"Unit";"SCV";"Command Center";134;1
"Upgrade";"TerranInfantryArmorsLevel1";"EngineeringBay";103;0
"Building";"SupplyDepot";NA;131;0
"Building";"Starport";NA;124;0
"Unit";"Marine";"Barracks";140;1
"Unit";"SCV";"Command Center";143;1
"Unit";"SCV";"Command Center";143;1
"Unit";"SCV";"Command Center";143;1
"Unit";"Marauder";"Barracks";140;2
"Unit";"Marauder";"Barracks";140;2
"Unit";"Marauder";"Barracks";140;2
"Unit";"Marine";"Barracks";143;1
"Building";"SupplyDepot";NA;143;0
"Unit";"Marine";"Barracks";153;1
"Unit";"Marauder";"Barracks";154;2
"Unit";"Marauder";"Barracks";154;2
"Unit";"Marauder";"Barracks";154;2
"Unit";"Liberator";"Starport";143;3
"Building";"StarportReactor";NA;143;0
"Unit";"Marine";"Barracks";155;1
"Unit";"Marine";"Barracks";155;1
"Unit";"Marauder";"Barracks";155;2
"Unit";"Marauder";"Barracks";157;2
"Unit";"Liberator";"Starport";154;3
"Unit";"Marine";"Barracks";164;1
"Unit";"Marine";"Barracks";164;1
"Unit";"Marauder";"Barracks";164;2
"Unit";"Marine";"Barracks";164;1
"Unit";"Marine";"Barracks";165;1
"Unit";"SCV";"Command Center";170;1
"Unit";"SCV";"Command Center";170;1
